Mağaza,Ürün Grubu,Gerçek Satış Ortalaması,Tahmin Ortalaması,Ortalama Hata (%),Yorum
1,GROCERY I,2224.9836639439905,2200.4367388854357,,Başarılı tahmin
1,GROCERY II,21.86056009334889,21.1726537632428,,Başarılı tahmin
1,HARDWARE,1.602100350058343,2.203855108887883,,Başarılı tahmin
1,HOME AND KITCHEN I,14.855309218203034,14.835465332196966,,Başarılı tahmin
1,HOME AND KITCHEN II,12.95799299883314,12.858933574095458,,Başarılı tahmin
1,HOME APPLIANCES,0.338389731621937,1.0746715892123893,,Başarılı tahmin
1,HOME CARE,101.21236872812136,102.07973717573525,,Başarılı tahmin
1,LADIESWEAR,9.407234539089847,9.4716801029868,,Başarılı tahmin
1,LAWN AND GARDEN,9.001166861143524,9.941645395660853,,Başarılı tahmin
1,LINGERIE,6.720536756126021,7.216839776512228,,Başarılı tahmin
1,"LIQUOR,WINE,BEER",101.65927654609102,98.28315918801442,,Başarılı tahmin
1,MAGAZINES,3.2252042007001167,3.4342984940515007,,Başarılı tahmin
1,MEATS,312.6019464235706,313.6270303251288,,Başarılı tahmin
1,PERSONAL CARE,129.0764294049008,129.59584568301787,,Başarılı tahmin
1,PET SUPPLIES,3.488331388564761,3.814318493318856,,Başarılı tahmin
1,PLAYERS AND ELECTRONICS,5.313302217036172,5.605951791323541,,Başarılı tahmin
1,POULTRY,283.79704350350056,280.9551931178757,,Başarılı tahmin
1,PRODUCE,1452.222921528588,1446.09135457884,,Başarılı tahmin
1,SCHOOL AND OFFICE SUPPLIES,0.1697782963827304,1.004361528616749,,Başarılı tahmin
2,AUTOMOTIVE,5.411901983663944,5.649565521156034,,Başarılı tahmin
2,BABY CARE,0.0490081680280046,1.0383083014254668,,Başarılı tahmin
2,BEAUTY,4.741540256709452,5.427553828901884,,Başarılı tahmin
2,BOOKS,0.1429404900816802,1.1063292084030716,,Başarılı tahmin
2,CELEBRATION,8.021003500583431,8.283001955487737,,Başarılı tahmin
2,DAIRY,855.7607934655776,853.4500043285789,,Başarılı tahmin
2,FROZEN FOODS,163.6215355968495,162.97097128513542,,Başarılı tahmin
2,GROCERY I,3929.945859393232,3935.664741039705,,Başarılı tahmin
2,HARDWARE,1.1785297549591598,1.9272807352338168,,Başarılı tahmin
2,HOME AND KITCHEN I,17.64235705950992,17.852490244678503,,Başarılı tahmin
2,HOME AND KITCHEN II,14.48833138856476,15.221016485581968,,Başarılı tahmin
2,HOME APPLIANCES,0.4784130688448074,1.3739474865394028,,Başarılı tahmin
2,HOME CARE,179.30338389731622,180.73326672943807,,Başarılı tahmin
2,LADIESWEAR,17.693115519253208,17.565866295869945,,Başarılı tahmin
2,LAWN AND GARDEN,8.239206534422404,8.478444825807689,,Başarılı tahmin
2,LINGERIE,9.316802800466744,9.412215537799872,,Başarılı tahmin
2,"LIQUOR,WINE,BEER",87.18611435239207,84.75238307545615,,Başarılı tahmin
2,MAGAZINES,3.865227537922987,4.068207226264655,,Başarılı tahmin
2,MEATS,504.2591845740957,512.2917954343875,,Başarılı tahmin
2,PET SUPPLIES,5.455659276546091,5.694637029464324,,Başarılı tahmin
2,PLAYERS AND ELECTRONICS,5.763710618436406,5.92338240102593,,Başarılı tahmin
2,POULTRY,487.41732686172696,491.1093903832934,,Başarılı tahmin
2,PRODUCE,1659.9851886231038,1664.42613612983,,Başarılı tahmin
2,SCHOOL AND OFFICE SUPPLIES,0.4591598599766627,1.3826924463793755,,Başarılı tahmin
3,AUTOMOTIVE,9.311551925320886,9.270730618626166,,Başarılı tahmin
3,BABY CARE,0.3943990665110852,1.262395164628271,,Başarılı tahmin
3,BEAUTY,9.659276546091014,10.008343377499278,,Başarılı tahmin
3,BEVERAGES,6758.858226371061,6736.420996149379,,Başarılı tahmin
3,BOOKS,0.3185530921820303,1.2336518027727257,,Başarılı tahmin
3,BREAD/BAKERY,1151.6940580280047,1142.9241155079512,,Başarılı tahmin
3,CELEBRATION,29.07467911318553,29.35167914245424,,Başarılı tahmin
3,CLEANING,2065.3360560093347,2068.21638443984,,Başarılı tahmin
3,DAIRY,2046.9597432905484,2038.7148847466035,,Başarılı tahmin
3,EGGS,522.8646441073512,525.4474278654725,,Başarılı tahmin
3,FROZEN FOODS,455.5934149766628,450.9497587248761,,Başarılı tahmin
3,GROCERY I,7726.074786464411,7715.939794354946,,Başarılı tahmin
3,HARDWARE,2.988914819136523,3.7529425276483415,,Başarılı tahmin
3,HOME AND KITCHEN I,44.04492415402567,44.3266234483951,,Başarılı tahmin
3,HOME AND KITCHEN II,35.20945157526254,35.417372703684045,,Başarılı tahmin
3,HOME APPLIANCES,1.8751458576429405,2.764188759063384,,Başarılı tahmin
3,HOME CARE,326.2870478413069,326.38115726682537,,Başarılı tahmin
3,LADIESWEAR,31.128938156359396,31.40488671721042,,Başarılı tahmin
3,"LIQUOR,WINE,BEER",221.20128354725787,211.39649812101777,,Başarılı tahmin
3,MAGAZINES,12.261376896149358,12.03345679651444,,Başarılı tahmin
3,MEATS,811.7192667094515,826.5846625160669,,Başarılı tahmin
3,PERSONAL CARE,504.82438739789967,506.12630492176567,,Başarılı tahmin
3,PET SUPPLIES,11.793465577596264,11.65160843398252,,Başarılı tahmin
3,PLAYERS AND ELECTRONICS,17.80921820303384,17.521837055769463,,Başarılı tahmin
3,POULTRY,1132.5387022228704,1121.4343384469307,,Başarılı tahmin
3,PRODUCE,5136.410551575263,5127.7848945038895,,Başarılı tahmin
3,SCHOOL AND OFFICE SUPPLIES,0.7561260210035006,1.6167578686689332,,Başarılı tahmin
4,AUTOMOTIVE,4.028588098016336,4.579323577727575,,Başarılı tahmin
4,BABY CARE,0.014002333722287,1.023977800554967,,Başarılı tahmin
4,BEAUTY,4.096849474912485,4.979813555657812,,Başarılı tahmin
4,BEVERAGES,2185.289381563594,2197.4681681636903,,Başarılı tahmin
4,BOOKS,0.1575262543757292,1.1115025976402082,,Başarılı tahmin
4,CELEBRATION,6.435822637106185,6.659452128469676,,Başarılı tahmin
4,CLEANING,885.3255542590432,883.2417321023372,,Başarılı tahmin
4,DAIRY,791.5624270711785,793.01004147078,,Başarılı tahmin
4,FROZEN FOODS,154.0630938763127,154.07612199744884,,Başarılı tahmin
4,GROCERY I,3356.031329638273,3361.3731771388343,,Başarılı tahmin
4,HARDWARE,1.1365227537922986,1.9141426755971505,,Başarılı tahmin
4,HOME AND KITCHEN I,13.90198366394399,14.312686905930622,,Başarılı tahmin
4,HOME AND KITCHEN II,8.883313885647608,9.388939891627354,,Başarılı tahmin
4,HOME APPLIANCES,0.3908984830805134,1.2966646192367042,,Başarılı tahmin
4,HOME CARE,154.5968494749125,157.07384481162504,,Başarılı tahmin
4,LADIESWEAR,15.3389731621937,15.16453206817862,,Başarılı tahmin
4,LAWN AND GARDEN,9.4463243873979,9.60779330109273,,Başarılı tahmin
4,LINGERIE,4.574095682613769,5.2507720717407365,,Başarılı tahmin
4,MAGAZINES,3.5361726954492414,3.721237926553481,,Başarılı tahmin
4,PET SUPPLIES,4.304550758459743,4.581288233146322,,Başarılı tahmin
4,PLAYERS AND ELECTRONICS,5.441073512252042,5.615391386262665,,Başarılı tahmin
4,POULTRY,449.1782046091015,451.5985908406797,,Başarılı tahmin
4,PRODUCE,1574.9862648774797,1583.8365254437824,,Başarılı tahmin
4,SCHOOL AND OFFICE SUPPLIES,0.2071178529754959,1.1916407855988955,,Başarılı tahmin
5,AUTOMOTIVE,5.46441073512252,5.672879505587432,,Başarılı tahmin
5,BABY CARE,0.1289381563593932,1.101532744914278,,Başarılı tahmin
5,BEAUTY,5.152275379229872,5.703023377546534,,Başarılı tahmin
5,BEVERAGES,1507.9719953325557,1513.197228907177,,Başarılı tahmin
5,BOOKS,0.1376896149358226,1.099654900305899,,Başarılı tahmin
5,CELEBRATION,15.612018669778296,15.306730710984136,,Başarılı tahmin
5,DAIRY,517.8226371061844,523.4994042851141,,Başarılı tahmin
5,DELI,246.8153976604434,249.38729696924065,,Başarılı tahmin
5,FROZEN FOODS,164.39621084655775,164.96583662868636,,Başarılı tahmin
5,GROCERY I,3130.4976026837803,3122.23253008941,,Başarılı tahmin
5,HARDWARE,1.0204200700116686,1.848518982947294,,Başarılı tahmin
5,HOME AND KITCHEN I,17.914819136522755,18.043538426213598,,Başarılı tahmin
5,HOME AND KITCHEN II,22.264294049008168,22.57584937717371,,Başarılı tahmin
5,HOME APPLIANCES,0.5472578763127188,1.4400458830748368,,Başarılı tahmin
5,HOME CARE,142.76371061843642,144.6057031574478,,Başarılı tahmin
5,LADIESWEAR,8.843640606767794,8.928903093081136,,Başarılı tahmin
5,LAWN AND GARDEN,2.953325554259043,3.7959116022710337,,Başarılı tahmin
5,LINGERIE,18.731038506417736,18.344051709076847,,Başarılı tahmin
5,MAGAZINES,3.947491248541424,4.139448210093188,,Başarılı tahmin
5,MEATS,283.2129393967328,285.34336979567456,,Başarılı tahmin
5,PET SUPPLIES,1.913068844807468,2.55680531801772,,Başarılı tahmin
5,PLAYERS AND ELECTRONICS,4.791131855309218,4.929644665660192,,Başarılı tahmin
5,POULTRY,249.46554772812132,250.466634406023,,Başarılı tahmin
5,PRODUCE,985.5296538273044,970.8846709347424,,Başarılı tahmin
5,SCHOOL AND OFFICE SUPPLIES,0.5023337222870479,1.5442633816441491,,Başarılı tahmin
5,SEAFOOD,13.24932672007001,13.741236488206264,,Başarılı tahmin
6,AUTOMOTIVE,5.365227537922987,5.596780437243701,,Başarılı tahmin
6,BABY CARE,0.0070011668611435,1.0209145672247926,,Başarılı tahmin
6,BEAUTY,5.689614935822637,6.383627896177954,,Başarılı tahmin
6,BEVERAGES,3018.8168028004666,3040.046081678598,,Başarılı tahmin
6,BOOKS,0.0443407234539089,1.0427783927280148,,Başarılı tahmin
6,BREAD/BAKERY,546.6384452392065,541.7947025704191,,Başarılı tahmin
6,CELEBRATION,9.448658109684947,9.584757678656738,,Başarılı tahmin
6,DAIRY,959.8074679113186,958.7478555257662,,Başarılı tahmin
6,FROZEN FOODS,229.03427692473744,229.29874088955725,,Başarılı tahmin
6,GROCERY I,4651.159375145858,4670.526601887547,,Başarılı tahmin
6,HARDWARE,0.9276546091015168,1.7230379669645683,,Başarılı tahmin
6,HOME AND KITCHEN I,17.554842473745623,17.98942217713234,,Başarılı tahmin
6,HOME AND KITCHEN II,29.7975495915986,30.08454392675953,,Başarılı tahmin
6,HOME APPLIANCES,0.3891481913652275,1.3651856363157304,,Başarılı tahmin
6,HOME CARE,203.3908984830805,204.2329373577113,,Başarılı tahmin
6,LADIESWEAR,19.469078179696616,19.599939595196545,,Başarılı tahmin
6,LAWN AND GARDEN,7.806884480746791,8.08757907750655,,Başarılı tahmin
6,LINGERIE,8.144690781796966,8.394440232355308,,Başarılı tahmin
6,MAGAZINES,3.6878646441073513,3.844109219279441,,Başarılı tahmin
6,PET SUPPLIES,5.971411901983664,6.214867076627096,,Başarılı tahmin
6,PLAYERS AND ELECTRONICS,7.804550758459743,7.858849822516834,,Başarılı tahmin
6,POULTRY,632.1435028179696,637.3682871141232,,Başarılı tahmin
6,PRODUCE,1726.0754525087516,1733.9926167499757,,Başarılı tahmin
6,SCHOOL AND OFFICE SUPPLIES,0.2672112018669778,1.2771903335995929,,Başarılı tahmin
7,AUTOMOTIVE,4.245040840140024,4.102139267772637,,Başarılı tahmin
7,BABY CARE,0.029171528588098,0.4592609284969675,,Başarılı tahmin
7,BEAUTY,3.656359393232205,3.8460860979322575,,Başarılı tahmin
7,BEVERAGES,3324.9649941656944,3310.5385823589163,,Başarılı tahmin
7,BOOKS,0.1266044340723454,0.528829828803285,,Başarılı tahmin
7,CELEBRATION,11.343057176196032,10.545158160024595,,Başarılı tahmin
7,DAIRY,1226.2712952158693,1208.8458183829964,,Başarılı tahmin
7,FROZEN FOODS,259.7502624737456,258.3099919577916,,Başarılı tahmin
7,GROCERY I,3715.138728704784,3682.185060171866,,Başarılı tahmin
7,GROCERY II,40.13243873978997,37.98833765416329,,Başarılı tahmin
7,HARDWARE,2.0501750291715286,2.173770728178949,,Başarılı tahmin
7,HOME AND KITCHEN I,14.525087514585763,13.84288549619822,,Başarılı tahmin
7,HOME AND KITCHEN II,13.84539089848308,13.251200043088394,,Başarılı tahmin
7,HOME APPLIANCES,0.7782963827304551,1.1023158425846773,,Başarılı tahmin
7,HOME CARE,150.9049008168028,149.76203743293846,,Başarılı tahmin
7,LADIESWEAR,7.337806301050175,6.870510611247696,,Başarılı tahmin
7,LAWN AND GARDEN,19.037922987164528,18.348141292414105,,Başarılı tahmin
7,LINGERIE,8.889148191365228,8.392759105805498,,Başarılı tahmin
7,MAGAZINES,6.679696616102683,6.101946483220186,,Başarılı tahmin
7,PET SUPPLIES,3.8588098016336057,3.519178479103783,,Başarılı tahmin
7,PLAYERS AND ELECTRONICS,6.931155192532088,6.4497770137737165,,Başarılı tahmin
7,POULTRY,604.5025003092182,598.5597128583091,,Başarılı tahmin
7,PRODUCE,3317.8115596266043,3303.77103960926,,Başarılı tahmin
7,SCHOOL AND OFFICE SUPPLIES,0.3168028004667444,0.693356354819525,,Başarılı tahmin
8,AUTOMOTIVE,5.289964994165694,5.075309937113166,,Başarılı tahmin
8,BABY CARE,0.0834305717619603,0.4890962231733248,,Başarılı tahmin
8,BEAUTY,7.197782963827304,7.120049460720884,,Başarılı tahmin
8,BEVERAGES,3780.671528588098,3776.93474790152,,Başarılı tahmin
8,BOOKS,0.1872812135355892,0.5675716372710822,,Başarılı tahmin
8,CELEBRATION,14.96441073512252,14.078216596989712,,Başarılı tahmin
8,CLEANING,1262.1750291715286,1260.122622396514,,Başarılı tahmin
8,FROZEN FOODS,240.88021874912485,239.8907702930948,,Başarılı tahmin
8,GROCERY I,4711.011668611435,4707.104378323962,,Başarılı tahmin
8,GROCERY II,41.54200700116686,40.398050299722016,,Başarılı tahmin
8,HARDWARE,2.393815635939323,2.6394619287585703,,Başarılı tahmin
8,HOME AND KITCHEN I,29.87981330221704,29.40791718012728,,Başarılı tahmin
8,HOME AND KITCHEN II,25.91890315052509,25.612324684785083,,Başarılı tahmin
8,HOME APPLIANCES,1.1645274212368728,1.576855728276232,,Başarılı tahmin
8,HOME CARE,233.81913652275375,232.2157048266542,,Başarılı tahmin
8,LADIESWEAR,25.007001166861144,24.39421892565529,,Başarılı tahmin
8,LAWN AND GARDEN,16.848308051341892,16.289288215271633,,Başarılı tahmin
8,"LIQUOR,WINE,BEER",148.4539089848308,140.2372935227393,,Başarılı tahmin
8,MAGAZINES,8.327304550758459,7.713508964366646,,Başarılı tahmin
8,MEATS,519.0462285647608,522.6075709006213,,Başarılı tahmin
8,PET SUPPLIES,10.245624270711785,9.624046711245247,,Başarılı tahmin
8,PLAYERS AND ELECTRONICS,11.334305717619603,10.63441577179784,,Başarılı tahmin
8,PRODUCE,3072.449696674446,3083.652894848227,,Başarılı tahmin
8,SCHOOL AND OFFICE SUPPLIES,0.425904317386231,0.7713778210777507,,Başarılı tahmin
9,AUTOMOTIVE,13.915402567094516,13.333829420155194,,Başarılı tahmin
9,BABY CARE,0.2018669778296382,0.4672281197123105,,Başarılı tahmin
9,BEAUTY,5.558343057176196,5.501206047680939,,Başarılı tahmin
9,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
9,BREAD/BAKERY,567.61260210035,572.6525148640377,,Başarılı tahmin
9,CELEBRATION,9.728121353558926,9.024920154293996,,Başarılı tahmin
9,DAIRY,747.450991831972,757.1843985681276,,Başarılı tahmin
9,FROZEN FOODS,129.53023662497085,127.95636592967,,Başarılı tahmin
9,GROCERY I,6169.618492415403,6225.063272531714,,Başarılı tahmin
9,GROCERY II,11.493582263710618,11.27117419513174,,Başarılı tahmin
9,HARDWARE,1.894982497082847,2.211613748344902,,Başarılı tahmin
9,HOME AND KITCHEN I,33.24854142357059,33.13527856148483,,Başarılı tahmin
9,HOME AND KITCHEN II,19.686697782963822,18.898034613416872,,Başarılı tahmin
9,HOME APPLIANCES,0.3938156359393232,0.6749427158788233,,Başarılı tahmin
9,HOME CARE,290.4871645274212,294.62987262936787,,Başarılı tahmin
9,LADIESWEAR,9.585764294049008,8.963406331178085,,Başarılı tahmin
9,LAWN AND GARDEN,4.226954492415403,4.00843869363562,,Başarılı tahmin
9,LINGERIE,9.019836639439909,8.480553355709182,,Başarılı tahmin
9,MAGAZINES,1.6960326721120187,1.435393477499893,,Başarılı tahmin
9,PERSONAL CARE,444.3401400233372,451.007496854856,,Başarılı tahmin
9,PET SUPPLIES,3.427071178529755,3.107024225566936,,Başarılı tahmin
9,PLAYERS AND ELECTRONICS,6.852975495915986,6.30558950210851,,Başarılı tahmin
9,PRODUCE,974.5067872053676,980.5539271153124,,Başarılı tahmin
9,SCHOOL AND OFFICE SUPPLIES,5.999416569428238,5.935017201722312,,Başarılı tahmin
9,SEAFOOD,16.923088219544923,16.202647610491503,,Başarılı tahmin
10,AUTOMOTIVE,3.0898483080513417,3.2339877843997926,,Başarılı tahmin
10,BABY CARE,0.2922987164527421,0.635921420075541,,Başarılı tahmin
10,BEAUTY,1.380396732788798,1.778409651812125,,Başarılı tahmin
10,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
10,CELEBRATION,2.6236872812135354,2.449554887514119,,Başarılı tahmin
10,GROCERY I,2456.9116394399066,2480.361928664906,,Başarılı tahmin
10,GROCERY II,3.721703617269545,3.997116273392784,,Başarılı tahmin
10,HARDWARE,0.6872812135355892,0.9620428031549572,,Başarılı tahmin
10,HOME AND KITCHEN I,7.436989498249709,7.127790290161342,,Başarılı tahmin
10,HOME AND KITCHEN II,5.434655775962661,4.980229697774879,,Başarılı tahmin
10,HOME APPLIANCES,0.1785297549591598,0.472763932084148,,Başarılı tahmin
10,HOME CARE,120.29638273045508,121.91639953432282,,Başarılı tahmin
10,LADIESWEAR,3.273045507584597,3.030298336686399,,Başarılı tahmin
10,LAWN AND GARDEN,0.0151691948658109,0.4291475977006264,,Başarılı tahmin
10,LINGERIE,3.221703617269545,3.460622781985636,,Başarılı tahmin
10,"LIQUOR,WINE,BEER",12.296382730455075,10.858848452804438,,Başarılı tahmin
10,MAGAZINES,0.2508751458576429,0.4369957563291102,,Başarılı tahmin
10,PET SUPPLIES,0.3308051341890315,0.5882147903897798,,Başarılı tahmin
10,PLAYERS AND ELECTRONICS,2.334305717619604,2.2063340209039968,,Başarılı tahmin
10,PREPARED FOODS,20.852392065344223,20.045001596516865,,Başarılı tahmin
10,PRODUCE,149.6371172578763,151.81252749700195,,Başarılı tahmin
10,SCHOOL AND OFFICE SUPPLIES,0.5005834305717619,0.9707476274208048,,Başarılı tahmin
10,SEAFOOD,2.883313885647608,3.0027602195050718,,Başarılı tahmin
11,AUTOMOTIVE,6.7036172695449245,6.199484503174496,,Başarılı tahmin
11,BABY CARE,0.1878646441073512,0.4586955378271965,,Başarılı tahmin
11,BEAUTY,4.798716452742124,4.6329735837623724,,Başarılı tahmin
11,BEVERAGES,3657.8862310385066,3668.012539155719,,Başarılı tahmin
11,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
11,CELEBRATION,10.159859976662776,9.460034122601316,,Başarılı tahmin
11,FROZEN FOODS,104.63661020536756,104.09485703588687,,Başarılı tahmin
11,GROCERY I,6579.690899066511,6577.820264967604,,Başarılı tahmin
11,GROCERY II,17.544924154025672,16.701017917395266,,Başarılı tahmin
11,HARDWARE,0.7287047841306884,0.9424456343318866,,Başarılı tahmin
11,HOME AND KITCHEN I,23.6656942823804,23.06317520344124,,Başarılı tahmin
11,HOME AND KITCHEN II,13.920653442240374,13.020426621530843,,Başarılı tahmin
11,HOME APPLIANCES,0.4031505250875146,0.6535211951883225,,Başarılı tahmin
11,HOME CARE,331.0350058343057,334.1989340567708,,Başarılı tahmin
11,LADIESWEAR,7.900233372228705,7.303982930757469,,Başarılı tahmin
11,LAWN AND GARDEN,1.6406067677946323,1.7691036404346343,,Başarılı tahmin
11,LINGERIE,10.98191365227538,10.27758207504676,,Başarılı tahmin
11,MAGAZINES,1.5011668611435238,1.28457524722978,,Başarılı tahmin
11,PET SUPPLIES,1.0099183197199533,1.0831028538495184,,Başarılı tahmin
11,PLAYERS AND ELECTRONICS,7.80046674445741,7.155019950583677,,Başarılı tahmin
11,POULTRY,511.7881888798133,512.6361174917045,,Başarılı tahmin
11,PREPARED FOODS,55.035036163360566,52.949020922540015,,Başarılı tahmin
11,PRODUCE,792.4906694865812,791.8152874954643,,Başarılı tahmin
11,SCHOOL AND OFFICE SUPPLIES,3.949824970828472,4.024968527592697,,Başarılı tahmin
11,SEAFOOD,8.30630105017503,7.869998296466263,,Başarılı tahmin
12,AUTOMOTIVE,4.796382730455076,4.495324353697667,,Başarılı tahmin
12,BABY CARE,0.1091015169194865,0.4163199428300946,,Başarılı tahmin
12,BEAUTY,0.969661610268378,1.2914742568137645,,Başarılı tahmin
12,BEVERAGES,1299.983663943991,1298.4693930177784,,Başarılı tahmin
12,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
12,BREAD/BAKERY,186.5291715285881,188.42533373579408,,Başarılı tahmin
12,CELEBRATION,6.165694282380397,5.611205431298307,,Başarılı tahmin
12,CLEANING,772.5361726954493,770.9893934782774,,Başarılı tahmin
12,DAIRY,336.3436406067678,340.46606124062254,,Başarılı tahmin
12,DELI,197.1756126021004,197.99988958013836,,Başarılı tahmin
12,EGGS,75.17211201866978,75.77613796084354,,Başarılı tahmin
12,FROZEN FOODS,48.77070949591598,48.044557581461184,,Başarılı tahmin
12,GROCERY I,2505.4119311551926,2501.831137054213,,Başarılı tahmin
12,GROCERY II,6.371061843640606,5.913953420179388,,Başarılı tahmin
12,HARDWARE,0.9795799299883314,1.2010398090312615,,Başarılı tahmin
12,HOME AND KITCHEN I,10.358226371061845,9.835326405441924,,Başarılı tahmin
12,HOME AND KITCHEN II,8.385064177362894,7.75451647908626,,Başarılı tahmin
12,HOME APPLIANCES,0.219953325554259,0.5113249264580534,,Başarılı tahmin
12,HOME CARE,113.31680280046676,113.85066200213632,,Başarılı tahmin
12,LADIESWEAR,1.2998833138856476,1.5756704206509755,,Başarılı tahmin
12,LAWN AND GARDEN,0.0093348891481913,0.4202281178490231,,Başarılı tahmin
12,LINGERIE,6.458576429404901,6.042954049337882,,Başarılı tahmin
12,"LIQUOR,WINE,BEER",38.6411901983664,36.19261507260661,,Başarılı tahmin
12,MAGAZINES,0.749708284714119,0.7721980419883222,,Başarılı tahmin
12,MEATS,146.3853362152859,143.39114036818182,,Başarılı tahmin
12,PERSONAL CARE,155.86697782963827,157.96339978575224,,Başarılı tahmin
12,PET SUPPLIES,0.5239206534422404,0.7249755075711253,,Başarılı tahmin
12,PLAYERS AND ELECTRONICS,2.977246207701284,2.720234876967375,,Başarılı tahmin
12,POULTRY,178.71583351050174,176.10965066157053,,Başarılı tahmin
12,PREPARED FOODS,33.29638273045508,31.647386723191044,,Başarılı tahmin
12,PRODUCE,204.12875921236875,205.2653773060125,,Başarılı tahmin
12,SCHOOL AND OFFICE SUPPLIES,0.5390898483080513,0.9629319687435386,,Başarılı tahmin
12,SEAFOOD,2.7287047841306884,2.735845147113774,,Başarılı tahmin
13,AUTOMOTIVE,5.518669778296383,5.055492227528236,,Başarılı tahmin
13,BABY CARE,0.0,0.3631595596269643,,Başarılı tahmin
13,BEAUTY,1.2864644107351224,1.4324336969947535,,Başarılı tahmin
13,BEVERAGES,1294.2199533255543,1278.615825015445,,Başarılı tahmin
13,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
13,CELEBRATION,4.1242707117852975,3.723984387887285,,Başarılı tahmin
13,DAIRY,270.2129521586931,270.33911892191816,,Başarılı tahmin
13,GROCERY II,7.373395565927654,6.640075472706426,,Başarılı tahmin
13,HARDWARE,0.5285880980163361,0.7421449154262213,,Başarılı tahmin
13,HOME AND KITCHEN I,10.689614935822638,10.034682629549325,,Başarılı tahmin
13,HOME AND KITCHEN II,8.107351225204201,7.513105238784937,,Başarılı tahmin
13,HOME APPLIANCES,0.1540256709451575,0.4654364248057666,,Başarılı tahmin
13,HOME CARE,107.50991831971996,107.31152638674936,,Başarılı tahmin
13,LADIESWEAR,2.7287047841306884,2.5697752566722456,,Başarılı tahmin
13,LAWN AND GARDEN,0.0122520420070011,0.421945260072162,,Başarılı tahmin
13,LINGERIE,3.065927654609101,3.256445341130078,,Başarılı tahmin
13,"LIQUOR,WINE,BEER",32.390315052508754,29.631674716013507,,Başarılı tahmin
13,MAGAZINES,0.4620770128354726,0.576708849041383,,Başarılı tahmin
13,PET SUPPLIES,0.2409568261376896,0.525301288751922,,Başarılı tahmin
13,PLAYERS AND ELECTRONICS,2.3757292882147025,2.2382304545080776,,Başarılı tahmin
13,PREPARED FOODS,27.62543757292882,26.22439725418837,,Başarılı tahmin
13,PRODUCE,119.12837441073512,118.52598088338496,,Başarılı tahmin
13,SCHOOL AND OFFICE SUPPLIES,0.4142357059509918,0.8459731651093029,,Başarılı tahmin
13,SEAFOOD,2.032088681446908,2.2728311929620912,,Başarılı tahmin
14,AUTOMOTIVE,3.64585764294049,3.552793308971783,,Başarılı tahmin
14,BABY CARE,0.0081680280046674,0.3661793571184547,,Başarılı tahmin
14,BEAUTY,1.2765460910151691,1.6657478998422528,,Başarılı tahmin
14,BEVERAGES,965.463243873979,956.3024983818594,,Başarılı tahmin
14,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
14,BREAD/BAKERY,191.74562427071177,191.6594863891125,,Başarılı tahmin
14,CELEBRATION,4.691365227537923,4.206356677935583,,Başarılı tahmin
14,CLEANING,1090.1721120186698,1076.39179868014,,Başarılı tahmin
14,DAIRY,352.22112018669776,353.0712199342503,,Başarılı tahmin
14,DELI,220.6750291715286,219.18604242850736,,Başarılı tahmin
14,EGGS,37.55775962660444,37.84050223177317,,Başarılı tahmin
14,FROZEN FOODS,64.91374013652276,63.516286588863736,,Başarılı tahmin
14,GROCERY I,2655.055803383897,2629.3498406726453,,Başarılı tahmin
14,GROCERY II,6.130105017502917,5.483391533226203,,Başarılı tahmin
14,HARDWARE,0.3424737456242707,0.5928660097860902,,Başarılı tahmin
14,HOME AND KITCHEN I,12.27071178529755,11.601683257988956,,Başarılı tahmin
14,HOME AND KITCHEN II,12.45799299883314,11.45412101354034,,Başarılı tahmin
14,HOME APPLIANCES,0.1954492415402567,0.4890879292748238,,Başarılı tahmin
14,HOME CARE,154.4340723453909,153.4663948556663,,Başarılı tahmin
14,LADIESWEAR,0.9579929988331388,1.2771640255052088,,Başarılı tahmin
14,LAWN AND GARDEN,0.0,0.4120618177067727,,Başarılı tahmin
14,LINGERIE,4.742123687281214,4.591529412746545,,Başarılı tahmin
14,"LIQUOR,WINE,BEER",25.482497082847143,22.94291005416764,,Başarılı tahmin
14,MAGAZINES,0.8127187864644108,0.8216057460309955,,Başarılı tahmin
14,MEATS,300.62601238681447,296.2243090583954,,Başarılı tahmin
14,PERSONAL CARE,274.93523920653445,273.2785663917118,,Başarılı tahmin
14,PET SUPPLIES,0.4463243873978996,0.6744175930639815,,Başarılı tahmin
14,PLAYERS AND ELECTRONICS,2.9970828471411903,2.706247371641273,,Başarılı tahmin
14,POULTRY,94.9201705210035,94.54443490145162,,Başarılı tahmin
14,PREPARED FOODS,60.718203033838975,58.09916798237245,,Başarılı tahmin
14,PRODUCE,229.3401132205368,225.6242885199797,,Başarılı tahmin
14,SCHOOL AND OFFICE SUPPLIES,0.3273045507584597,0.6808947133503308,,Başarılı tahmin
14,SEAFOOD,4.32438739789965,4.071682601982822,,Başarılı tahmin
15,AUTOMOTIVE,2.679113185530922,2.720213836003816,,Başarılı tahmin
15,BABY CARE,0.9480746791131855,1.0331367337169493,,Başarılı tahmin
15,BEAUTY,1.9305717619603264,2.1780403029526587,,Başarılı tahmin
